Hours_Studied_Per_Week,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Parental_Involvement_High,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_High,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Motivation_Level_High,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_No,Internet_Access_Yes,Family_Income_High,Family_Income_Low,Family_Income_Medium,Teacher_Quality_High,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Private,School_Type_Public,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_No,Learning_Disabilities_Yes,Parental_Education_Level_College,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Far,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Female,Gender_Male,Score_Change
20,81,6,61,0,4,63,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,2
26,94,6,92,1,3,72,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,-20
22,69,5,79,1,3,66,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,-13
29,78,9,66,2,4,69,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,3
14,66,10,63,0,3,60,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,-3
21,84,6,61,1,4,68,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,7
21,70,6,78,3,2,65,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,-13
14,73,5,87,2,4,67,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,-20
26,79,5,63,0,2,66,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,3
34,61,6,67,1,2,68,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,1
20,64,9,86,0,4,63,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,-23
23,87,10,87,1,3,73,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,-14
21,77,6,60,1,3,66,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,6
16,95,6,69,2,3,67,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,-2
9,88,5,93,2,4,66,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,-27
16,60,8,87,0,5,60,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,-27
12,85,8,58,1,3,67,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,9
30,64,7,69,3,4,67,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,-2
19,91,6,99,0,2,70,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,-29
18,100,9,76,1,2,69,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,-7
25,81,8,86,1,3,68,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,-18
13,87,8,55,1,3,67,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,True,False,12
15,69,8,92,0,1,63,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,-29
20,78,7,80,2,3,70,True,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,-10
26,94,6,59,4,3,71,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,12
23,67,8,69,1,2,67,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,-2
21,71,8,54,1,3,64,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,10
20,78,8,89,0,4,66,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,-23
22,88,5,87,1,3,70,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,-17
21,75,8,75,1,2,65,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,-10
14,97,7,73,2,3,68,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,-5
20,64,6,73,3,5,65,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,-8
14,75,8,52,3,1,65,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,13
20,88,7,68,0,4,69,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,1
17,69,10,56,1,4,63,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,7
35,86,8,59,2,2,70,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,11
20,67,7,98,1,4,64,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,-34
12,62,7,63,1,4,62,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,-1
23,97,9,94,2,3,73,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,-21
30,82,7,71,3,3,72,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,1
16,92,7,76,0,2,68,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,-8
11,73,5,58,0,4,62,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,4
12,80,6,75,1,4,62,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,-13
17,98,6,68,2,3,72,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,4
18,90,7,52,2,2,67,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,15
20,89,6,70,1,3,68,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,-2
24,62,6,91,2,3,65,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,-26
16,82,7,56,0,1,79,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,23
18,79,9,51,2,3,66,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,15
20,97,8,56,1,2,68,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,12
21,70,8,84,1,3,65,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,-19
21,71,8,90,3,4,67,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,-23
23,76,6,52,3,4,67,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,15
22,65,4,81,5,4,68,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,-13
23,94,8,76,3,3,72,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,-4
11,82,8,63,1,5,65,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,2
20,94,7,69,0,3,65,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,-4
23,93,6,97,1,2,70,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,-27
16,82,6,81,1,4,68,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,-13
16,63,8,79,2,3,63,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,-16
17,97,8,61,2,2,68,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,7
23,76,8,98,0,2,69,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,-29
26,76,8,88,2,4,66,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,-22
18,72,8,69,2,4,64,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,-5
25,78,8,91,3,4,69,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,-22
21,70,6,61,1,3,62,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,1
19,75,5,61,0,3,65,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,4
19,92,7,90,1,2,70,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,-20
24,93,8,78,1,4,72,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,-6
22,72,5,78,1,3,66,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,-12
34,79,7,79,3,2,70,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,-9
15,95,9,56,3,1,67,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,11
23,62,7,67,1,4,65,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,-2
17,96,9,79,3,2,68,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,-11
15,69,9,62,2,3,62,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,0
20,87,7,75,1,3,68,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,-7
21,83,6,78,2,3,69,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,-9
38,82,6,97,2,3,72,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,-25
19,94,7,62,0,3,65,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,3
13,64,5,72,2,2,63,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,-9
22,74,5,99,0,2,68,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,-31
8,82,4,59,1,2,62,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,3
19,92,7,89,0,2,69,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,-20
20,69,10,59,2,4,65,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,6
25,92,4,93,3,2,74,True,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,-19
26,76,7,74,4,3,70,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,-4
17,68,7,99,2,3,65,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,-34
19,90,7,59,3,3,70,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,11
15,64,9,84,0,3,59,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,-25
13,81,6,85,1,3,63,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,-22
22,63,4,86,0,4,64,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,-22
12,74,6,55,0,3,63,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,8
18,84,6,64,2,2,67,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,3
14,82,4,67,1,4,65,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,-2
23,76,7,66,2,3,67,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,1
12,69,7,53,2,3,64,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,11
9,78,6,87,0,3,65,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,-22
19,98,5,76,2,3,72,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,-4
20,94,8,59,3,4,72,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,13
21,66,7,61,2,2,66,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,5
17,61,7,55,1,2,62,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,7
19,97,8,73,2,1,68,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,-5
22,81,7,80,1,3,67,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,-13
26,82,7,79,1,2,69,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,-10
8,91,6,98,1,3,67,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,True,False,-31
18,73,5,65,1,3,63,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,-2
21,79,7,88,0,4,65,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,-23
14,99,6,86,2,4,71,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,-15
30,87,8,53,1,1,70,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,17
16,66,7,97,5,3,68,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,-29
20,65,8,97,0,3,65,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,-32
23,68,6,70,4,2,68,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,-2
16,91,5,71,2,3,69,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,-2
9,72,10,91,1,2,62,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,-29
17,61,7,75,2,4,62,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,-13
26,98,8,90,1,2,72,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,-18
18,67,5,52,0,4,64,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,12
15,60,7,63,0,1,58,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,-5
26,69,9,55,1,3,66,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,11
18,69,5,73,1,4,64,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,-9
17,77,10,93,3,1,68,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,-25
21,97,7,78,0,3,69,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,-9
25,95,6,76,1,5,71,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,-5
34,78,8,68,1,2,71,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,3
25,76,9,53,0,3,67,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,14
27,82,6,88,2,3,71,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,-17
14,62,7,97,0,1,62,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,-35
20,98,8,72,1,4,70,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,-2
21,67,7,70,2,2,63,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,-7
14,68,8,99,0,3,66,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,-33
19,79,8,57,2,3,65,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,8
22,80,7,63,1,3,69,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,6
22,61,6,74,1,3,63,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,-11
23,66,7,76,1,2,64,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,-12
22,75,10,77,2,2,66,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,-11
17,87,7,61,4,3,67,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,True,False,6
17,69,9,96,2,3,66,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,-30
13,77,6,85,2,4,65,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,-20
31,82,7,63,2,2,72,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,9
20,96,8,65,0,2,70,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,5
19,73,9,94,1,1,67,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,-27
38,80,5,78,1,4,72,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,-6
14,90,9,56,0,4,65,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,9
17,64,10,63,0,3,62,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,-1
22,77,6,71,3,4,67,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,-4
24,61,6,83,0,3,64,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,-19
31,79,7,98,1,2,72,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,-26
23,72,6,61,1,5,66,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,5
14,94,5,89,0,1,70,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,-19
18,84,9,68,0,2,66,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,-2
22,78,6,92,1,3,70,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,-22
32,76,6,96,0,2,67,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,-29
12,80,7,59,1,2,64,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,5
21,96,5,58,0,4,72,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,14
25,100,6,85,1,3,72,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,-13
19,67,8,92,2,5,68,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,-24
15,65,7,69,1,3,64,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,-5
25,66,4,70,1,3,66,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,-4
24,86,9,60,0,3,68,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,8
